order_id,customer_name,new_order_date,order_year,month_name,order_month,order_day,category,sub_category,net_sales,discount,profit,total_sales,profit_percentage,region,city,Product_price
OD7648,James,12-05-2018,2018,May,5,12,Bakery,Biscuits,1583.32,0.31,137.68,1721,8.695652174,West,Pudukottai,1721.31
OD7649,Arutra,14-02-2015,2015,February,2,14,Bakery,Biscuits,1555.74,0.32,253.26,1809,16.27906977,West,Tenkasi,1809.32
OD7650,Ram,16-03-2018,2018,March,3,16,Fruits & Veggies,Organic Fruits,453.6,0.34,50.4,504,11.11111111,West,Namakkal,504.34
OD7651,Vinne,28-09-2016,2016,September,9,28,"Eggs, Meat & Fish",Fish,1242.48,0.15,761.52,2004,61.29032258,West,Pudukottai,2004.15
OD7652,Arutra,02-12-2017,2017,December,12,2,Oil & Masala,Masalas,884.4,0.22,723.6,1608,81.81818182,West,Karur,1608.22
OD7653,Ravi,24-01-2018,2018,January,1,24,Food Grains,Organic Staples,1353.66,0.25,404.34,1758,29.87012987,West,Cumbum,1758.25
OD7654,Muneer,26-12-2017,2017,December,12,26,Snacks,Chocolates,1376.7,0.22,388.3,1765,28.20512821,West,Pudukottai,1765.22
OD7655,Hussain,19-09-2018,2018,September,9,19,Bakery,Breads & Buns,1405.26,0.16,493.74,1899,35.13513514,West,Pudukottai,1899.16
OD7656,Mathew,13-06-2015,2015,June,6,13,"Eggs, Meat & Fish",Mutton,384.18,0.2,289.82,674,75.43859649,West,Karur,674.2
OD7657,Arutra,31-10-2015,2015,October,10,31,Beverages,Health Drinks,1823.24,0.24,575.76,2399,31.57894737,West,Viluppuram,2399.24
OD7658,Arvind,26-04-2016,2016,April,4,26,"Eggs, Meat & Fish",Chicken,855.59,0.18,421.41,1277,49.25373134,West,Trichy,1277.18
OD7659,Sudha,30-04-2016,2016,April,4,30,Beverages,Health Drinks,1148.36,0.23,362.64,1511,31.57894737,West,Theni,1511.23
OD7660,Arutra,22-12-2018,2018,December,12,22,Snacks,Chocolates,562.1,0.19,240.9,803,42.85714286,West,Krishnagiri,803.19
OD7661,Sharon,06-02-2016,2016,February,2,6,Fruits & Veggies,Fresh Fruits,1592.8,0.25,217.2,1810,13.63636364,West,Nagercoil,1810.25
OD7662,Suresh,23-12-2017,2017,December,12,23,Oil & Masala,Spices,677.04,0.27,414.96,1092,61.29032258,West,Pudukottai,1092.27
OD7663,Krithika,27-05-2018,2018,May,5,27,Oil & Masala,Spices,1539,0.18,486,2025,31.57894737,West,Virudhunagar,2025.18
OD7664,Shree,31-10-2015,2015,October,10,31,Snacks,Noodles,1437.46,0.28,315.54,1753,21.95121951,West,Trichy,1753.28
OD7665,Komal,18-02-2016,2016,February,2,18,Beverages,Health Drinks,473.2,0.12,254.8,728,53.84615385,West,Madurai,728.12
OD7666,Aditi,11-07-2018,2018,July,7,11,Fruits & Veggies,Organic Fruits,1000.8,0.24,250.2,1251,25,West,Karur,1251.24
OD7667,Ram,30-03-2015,2015,March,3,30,Fruits & Veggies,Fresh Vegetables,1018.8,0.26,396.2,1415,38.88888889,West,Karur,1415.26
OD7668,Vinne,26-11-2015,2015,November,11,26,Snacks,Chocolates,1140.99,0.14,422.01,1563,36.98630137,West,Krishnagiri,1563.14
OD7669,Alan,06-04-2015,2015,April,4,6,Beverages,Health Drinks,1080.6,0.33,720.4,1801,66.66666667,West,Tenkasi,1801.33
OD7670,Mathew,04-05-2018,2018,May,5,4,Snacks,Cookies,1171.8,0.29,718.2,1890,61.29032258,West,Theni,1890.29
OD7671,Malik,22-09-2018,2018,September,9,22,Snacks,Cookies,1304.76,0.32,267.24,1572,20.48192771,West,Chennai,1572.32
OD7672,Amy,22-08-2017,2017,August,8,22,Food Grains,Dals & Pulses,1776.6,0.14,197.4,1974,11.11111111,West,Coimbatore,1974.14
OD7673,Harish,02-06-2017,2017,June,6,2,Food Grains,Atta & Flour,1344,0.17,336,1680,25,West,Madurai,1680.17
OD7674,Sudha,17-08-2018,2018,August,8,17,Food Grains,Dals & Pulses,874.35,0.26,130.65,1005,14.94252874,West,Tirunelveli,1005.26
OD7675,Veronica,09-09-2018,2018,September,9,9,Bakery,Cakes,1241.46,0.26,936.54,2178,75.43859649,West,Nagercoil,2178.26
OD7676,Ramesh,12-03-2018,2018,March,3,12,Fruits & Veggies,Organic Vegetables,1764.9,0.13,196.1,1961,11.11111111,West,Theni,1961.13
OD7677,Willams,03-09-2016,2016,September,9,3,Bakery,Biscuits,1612.08,0.32,626.92,2239,38.88888889,West,Kanyakumari,2239.32
OD7678,Anu,22-12-2018,2018,December,12,22,Oil & Masala,Edible Oil & Ghee,488.4,0.1,399.6,888,81.81818182,West,Bodi,888.1
OD7679,Kumar,30-03-2015,2015,March,3,30,Bakery,Cakes,1602.64,0.3,789.36,2392,49.25373134,West,Kanyakumari,2392.3
OD7680,Hussain,31-03-2018,2018,March,3,31,Food Grains,Organic Staples,1981.07,0.12,195.93,2177,9.89010989,West,Ramanadhapuram,2177.12
OD7681,Krithika,28-09-2016,2016,September,9,28,Bakery,Biscuits,1304.51,0.2,482.49,1787,36.98630137,West,Pudukottai,1787.2
OD7682,Malik,20-08-2018,2018,August,8,20,"Eggs, Meat & Fish",Fish,1125.3,0.15,920.7,2046,81.81818182,West,Ramanadhapuram,2046.15
OD7683,Shah,05-10-2018,2018,October,10,5,"Eggs, Meat & Fish",Mutton,1851.66,0.29,434.34,2286,23.45679012,West,Perambalur,2286.29
OD7684,Peer,24-09-2016,2016,September,9,24,Bakery,Breads & Buns,569.9,0.14,125.1,695,21.95121951,West,Namakkal,695.14
OD7685,Shree,27-10-2017,2017,October,10,27,Fruits & Veggies,Organic Vegetables,1747.8,0.24,194.2,1942,11.11111111,West,Salem,1942.24
OD7686,Krithika,16-09-2017,2017,September,9,16,Oil & Masala,Edible Oil & Ghee,1553.14,0.19,412.86,1966,26.58227848,West,Karur,1966.19
OD7687,Ganesh,19-11-2016,2016,November,11,19,Fruits & Veggies,Fresh Vegetables,957.6,0.17,562.4,1520,58.73015873,West,Ramanadhapuram,1520.17
OD7688,Komal,20-09-2017,2017,September,9,20,"Eggs, Meat & Fish",Fish,710.64,0.25,417.36,1128,58.73015873,West,Ooty,1128.25
OD7689,Shah,21-11-2018,2018,November,11,21,"Eggs, Meat & Fish",Mutton,530.84,0.31,46.16,577,8.695652174,West,Krishnagiri,577.31
OD7690,Arvind,29-10-2016,2016,October,10,29,Fruits & Veggies,Fresh Fruits,614.15,0.27,250.85,865,40.84507042,West,Karur,865.27
OD7691,Jonas,30-04-2018,2018,April,4,30,Beverages,Soft Drinks,488.04,0.23,99.96,588,20.48192771,West,Tirunelveli,588.23
OD7692,Sabeela,05-12-2016,2016,December,12,5,Snacks,Chocolates,1447.2,0.35,160.8,1608,11.11111111,West,Cumbum,1608.35
OD7693,Muneer,30-05-2018,2018,May,5,30,Snacks,Noodles,1212.12,0.3,711.88,1924,58.73015873,West,Dharmapuri,1924.3
OD7694,Sudeep,25-08-2015,2015,August,8,25,Beverages,Soft Drinks,317.49,0.17,239.51,557,75.43859649,West,Kanyakumari,557.17
OD7695,Mathew,09-05-2017,2017,May,5,9,Oil & Masala,Spices,1225.74,0.34,92.26,1318,7.52688172,West,Tirunelveli,1318.34
OD7696,Vince,01-02-2017,2017,February,2,1,Snacks,Cookies,1179.9,0.16,131.1,1311,11.11111111,West,Madurai,1311.16
OD7697,Shah,23-03-2016,2016,March,3,23,Food Grains,Dals & Pulses,816.48,0.34,641.52,1458,78.57142857,West,Theni,1458.34
OD7698,Veronica,22-03-2016,2016,March,3,22,Oil & Masala,Masalas,622.5,0.21,127.5,750,20.48192771,West,Dindigul,750.21
OD7699,Amy,08-12-2018,2018,December,12,8,Snacks,Cookies,1143.56,0.28,99.44,1243,8.695652174,West,Dharmapuri,1243.28
OD7700,Adavan,29-12-2015,2015,December,12,29,"Eggs, Meat & Fish",Fish,1411.09,0.2,521.91,1933,36.98630137,West,Chennai,1933.2
OD7701,Sharon,10-12-2015,2015,December,12,10,Bakery,Cakes,1709.69,0.21,211.31,1921,12.35955056,West,Dindigul,1921.21
OD7702,Malik,10-12-2015,2015,December,12,10,"Eggs, Meat & Fish",Chicken,392,0.25,168,560,42.85714286,West,Virudhunagar,560.25
OD7703,Veronica,23-01-2018,2018,January,1,23,Bakery,Biscuits,1166.88,0.28,601.12,1768,51.51515152,West,Dindigul,1768.28
OD7704,Akash,24-11-2015,2015,November,11,24,Bakery,Breads & Buns,1285.92,0.17,500.08,1786,38.88888889,West,Ooty,1786.17
OD7705,Alan,17-12-2018,2018,December,12,17,Bakery,Biscuits,1174.57,0.35,434.43,1609,36.98630137,West,Dindigul,1609.35
OD7706,Surya,04-09-2018,2018,September,9,4,Beverages,Health Drinks,861.72,0.17,140.28,1002,16.27906977,West,Dharmapuri,1002.17
OD7707,Harish,25-08-2015,2015,August,8,25,Food Grains,Organic Staples,1078.52,0.12,749.48,1828,69.49152542,West,Namakkal,1828.12
OD7708,Ravi,31-10-2015,2015,October,10,31,Bakery,Breads & Buns,616.4,0.16,303.6,920,49.25373134,West,Bodi,920.16
OD7709,Vince,23-12-2017,2017,December,12,23,Oil & Masala,Edible Oil & Ghee,350.46,0.34,243.54,594,69.49152542,West,Bodi,594.34
OD7710,Yusuf,01-12-2018,2018,December,12,1,Bakery,Biscuits,1503.85,0.1,79.15,1583,5.263157895,West,Tirunelveli,1583.1
OD7711,Kumar,11-07-2018,2018,July,7,11,Snacks,Cookies,2144.52,0.17,186.48,2331,8.695652174,West,Kanyakumari,2331.17
OD7712,Sheeba,05-02-2018,2018,February,2,5,"Eggs, Meat & Fish",Chicken,1494.08,0.2,129.92,1624,8.695652174,West,Pudukottai,1624.2
OD7713,Arutra,18-03-2018,2018,March,3,18,Beverages,Health Drinks,778.15,0.3,206.85,985,26.58227848,West,Salem,985.3
OD7714,Hafiz,02-12-2018,2018,December,12,2,Fruits & Veggies,Organic Fruits,514.8,0.2,145.2,660,28.20512821,West,Virudhunagar,660.2
OD7715,Akash,26-07-2016,2016,July,7,26,Food Grains,Rice,1363.05,0.21,733.95,2097,53.84615385,West,Dharmapuri,2097.21
OD7716,Peer,21-07-2015,2015,July,7,21,Food Grains,Rice,2015.36,0.15,128.64,2144,6.382978723,West,Virudhunagar,2144.15
OD7717,Verma,13-08-2016,2016,August,8,13,Fruits & Veggies,Fresh Fruits,1479.68,0.33,696.32,2176,47.05882353,West,Tenkasi,2176.33
OD7718,Malik,07-03-2015,2015,March,3,7,Fruits & Veggies,Fresh Fruits,1028.34,0.32,153.66,1182,14.94252874,West,Perambalur,1182.32
OD7719,Yadav,18-03-2018,2018,March,3,18,Snacks,Chocolates,1264.9,0.13,125.1,1390,9.89010989,West,Dharmapuri,1390.13
OD7720,Amrish,24-09-2017,2017,September,9,24,Oil & Masala,Spices,522.56,0.24,45.44,568,8.695652174,West,Namakkal,568.24
OD7721,Mathew,21-07-2017,2017,July,7,21,Bakery,Cakes,1467.1,0.32,258.9,1726,17.64705882,West,Madurai,1726.32
OD7722,Sudha,05-10-2018,2018,October,10,5,"Eggs, Meat & Fish",Fish,675.51,0.11,303.49,979,44.92753623,West,Salem,979.11
OD7723,Jonas,16-09-2018,2018,September,9,16,"Eggs, Meat & Fish",Chicken,1214.1,0.19,63.9,1278,5.263157895,West,Tirunelveli,1278.19
OD7724,Komal,23-02-2018,2018,February,2,23,Fruits & Veggies,Fresh Fruits,311.85,0.29,255.15,567,81.81818182,West,Namakkal,567.29
OD7725,Surya,15-10-2018,2018,October,10,15,Snacks,Chocolates,1188.66,0.26,612.34,1801,51.51515152,West,Trichy,1801.26
OD7726,Veronica,22-12-2018,2018,December,12,22,Snacks,Cookies,854.7,0.19,300.3,1155,35.13513514,West,Perambalur,1155.19
OD7727,Ridhesh,21-11-2017,2017,November,11,21,Oil & Masala,Edible Oil & Ghee,1131.03,0.3,461.97,1593,40.84507042,West,Salem,1593.3
OD7728,Krithika,27-11-2018,2018,November,11,27,Beverages,Soft Drinks,856.29,0.18,316.71,1173,36.98630137,West,Karur,1173.18
OD7729,Sabeela,29-10-2016,2016,October,10,29,Bakery,Biscuits,694.5,0.24,231.5,926,33.33333333,West,Tenkasi,926.24
OD7730,Jonas,02-11-2018,2018,November,11,2,Bakery,Cakes,705.54,0.14,363.46,1069,51.51515152,West,Kanyakumari,1069.14
OD7731,Krithika,31-10-2015,2015,October,10,31,Snacks,Chocolates,1874.8,0.2,305.2,2180,16.27906977,West,Namakkal,2180.2
OD7732,Haseena,07-03-2015,2015,March,3,7,"Eggs, Meat & Fish",Chicken,817.54,0.21,179.46,997,21.95121951,West,Virudhunagar,997.21
OD7733,Vidya,18-12-2017,2017,December,12,18,"Eggs, Meat & Fish",Chicken,1350.4,0.33,759.6,2110,56.25,West,Dharmapuri,2110.33
OD7734,Roshan,23-07-2015,2015,July,7,23,Snacks,Chocolates,743.4,0.18,82.6,826,11.11111111,West,Ramanadhapuram,826.18
OD7735,Arutra,14-05-2018,2018,May,5,14,Fruits & Veggies,Fresh Vegetables,463.74,0.33,322.26,786,69.49152542,West,Madurai,786.33
OD7736,Arutra,18-12-2017,2017,December,12,18,Beverages,Soft Drinks,633,0.34,211,844,33.33333333,West,Trichy,844.34
OD7737,Ganesh,12-06-2017,2017,June,6,12,Snacks,Cookies,1549.45,0.27,81.55,1631,5.263157895,West,Nagercoil,1631.27
OD7738,Suresh,20-08-2018,2018,August,8,20,Fruits & Veggies,Fresh Vegetables,2290.45,0.15,120.55,2411,5.263157895,West,Dharmapuri,2411.15
OD7739,Arvind,24-11-2015,2015,November,11,24,"Eggs, Meat & Fish",Fish,907.12,0.16,78.88,986,8.695652174,West,Cumbum,986.16
OD7740,Komal,19-09-2015,2015,September,9,19,Beverages,Soft Drinks,916.5,0.12,305.5,1222,33.33333333,West,Madurai,1222.12
OD7741,Ravi,05-06-2017,2017,June,6,5,Snacks,Noodles,2028.4,0.27,276.6,2305,13.63636364,West,Krishnagiri,2305.27
OD7742,Sabeela,19-03-2018,2018,March,3,19,Food Grains,Atta & Flour,1287.42,0.27,209.58,1497,16.27906977,West,Krishnagiri,1497.27
OD7743,Komal,11-09-2016,2016,September,9,11,"Eggs, Meat & Fish",Mutton,1455.12,0.28,236.88,1692,16.27906977,West,Madurai,1692.28
OD7744,Adavan,08-12-2017,2017,December,12,8,Food Grains,Organic Staples,1129.41,0.33,139.59,1269,12.35955056,West,Salem,1269.33
OD7745,Aditi,31-10-2017,2017,October,10,31,"Eggs, Meat & Fish",Mutton,1650.7,0.28,291.3,1942,17.64705882,West,Salem,1942.28
OD7746,Sudha,21-12-2018,2018,December,12,21,Food Grains,Rice,824.14,0.14,101.86,926,12.35955056,West,Karur,926.14
OD7747,Anu,18-08-2018,2018,August,8,18,Food Grains,Rice,650.24,0.15,365.76,1016,56.25,West,Nagercoil,1016.15
OD7748,Ganesh,19-05-2017,2017,May,5,19,Beverages,Soft Drinks,1706.24,0.29,277.76,1984,16.27906977,West,Krishnagiri,1984.29
OD7749,Vinne,01-12-2017,2017,December,12,1,"Eggs, Meat & Fish",Eggs,963.9,0.23,413.1,1377,42.85714286,West,Perambalur,1377.23
OD7750,Vidya,24-06-2018,2018,June,6,24,"Eggs, Meat & Fish",Fish,825.36,0.29,622.64,1448,75.43859649,West,Perambalur,1448.29
OD7751,Alan,26-01-2016,2016,January,1,26,Beverages,Soft Drinks,384.78,0.13,198.22,583,51.51515152,West,Madurai,583.13
OD7752,Vince,17-08-2018,2018,August,8,17,Bakery,Cakes,649.74,0.14,64.26,714,9.89010989,West,Kanyakumari,714.14
OD7753,Harish,24-06-2018,2018,June,6,24,Beverages,Health Drinks,952.82,0.33,609.18,1562,63.93442623,West,Pudukottai,1562.33
OD7754,Ganesh,29-12-2015,2015,December,12,29,Food Grains,Rice,919.8,0.3,540.2,1460,58.73015873,West,Karur,1460.3
OD7755,Peer,21-08-2017,2017,August,8,21,Snacks,Cookies,352.23,0.27,244.77,597,69.49152542,West,Krishnagiri,597.27
OD7756,Sudeep,18-09-2017,2017,September,9,18,Oil & Masala,Spices,483,0.24,92,575,19.04761905,West,Perambalur,575.24
OD7757,Mathew,20-09-2017,2017,September,9,20,"Eggs, Meat & Fish",Mutton,1039.22,0.15,102.78,1142,9.89010989,West,Nagercoil,1142.15
OD7758,Roshan,14-05-2018,2018,May,5,14,Beverages,Health Drinks,1914.2,0.33,337.8,2252,17.64705882,West,Cumbum,2252.33
OD7759,Veena,20-11-2017,2017,November,11,20,Beverages,Soft Drinks,1087.48,0.31,666.52,1754,61.29032258,West,Viluppuram,1754.31
OD7760,Vidya,31-10-2015,2015,October,10,31,Snacks,Chocolates,1298.04,0.32,939.96,2238,72.4137931,West,Theni,2238.32
OD7761,Ram,09-09-2018,2018,September,9,9,"Eggs, Meat & Fish",Eggs,1366.64,0.29,186.36,1553,13.63636364,West,Ramanadhapuram,1553.29
OD7762,Veronica,26-11-2015,2015,November,11,26,Bakery,Biscuits,408,0.33,136,544,33.33333333,West,Namakkal,544.33
OD7763,Veena,03-06-2018,2018,June,6,3,Oil & Masala,Spices,2050.1,0.25,107.9,2158,5.263157895,West,Coimbatore,2158.25
OD7764,Veena,19-05-2017,2017,May,5,19,Fruits & Veggies,Fresh Fruits,1820.91,0.15,272.09,2093,14.94252874,West,Salem,2093.15
OD7765,Willams,08-12-2018,2018,December,12,8,Food Grains,Rice,1238.16,0.31,369.84,1608,29.87012987,West,Krishnagiri,1608.31
OD7766,Rumaiza,07-08-2016,2016,August,8,7,Bakery,Breads & Buns,1743.75,0.15,581.25,2325,33.33333333,West,Ramanadhapuram,2325.15
OD7767,Adavan,17-12-2017,2017,December,12,17,Bakery,Cakes,867.97,0.2,321.03,1189,36.98630137,West,Karur,1189.2
OD7768,Hafiz,25-12-2018,2018,December,12,25,Beverages,Soft Drinks,652.86,0.3,49.14,702,7.52688172,West,Ramanadhapuram,702.3
OD7769,Komal,23-10-2016,2016,October,10,23,Beverages,Health Drinks,1978.66,0.11,434.34,2413,21.95121951,West,Virudhunagar,2413.11
OD7770,Rumaiza,02-12-2018,2018,December,12,2,Bakery,Biscuits,1638.06,0.22,735.94,2374,44.92753623,West,Ooty,2374.22
OD7771,Ram,26-09-2016,2016,September,9,26,Beverages,Soft Drinks,1685.52,0.19,655.48,2341,38.88888889,West,Theni,2341.19
OD7772,Adavan,26-12-2017,2017,December,12,26,Beverages,Health Drinks,542.64,0.33,103.36,646,19.04761905,West,Salem,646.33
OD7773,Hafiz,18-12-2016,2016,December,12,18,"Eggs, Meat & Fish",Eggs,1773.76,0.33,154.24,1928,8.695652174,West,Dharmapuri,1928.33
OD7774,Shree,30-12-2018,2018,December,12,30,Food Grains,Organic Staples,383.6,0.25,164.4,548,42.85714286,West,Perambalur,548.25
OD7775,Anu,30-12-2018,2018,December,12,30,Oil & Masala,Edible Oil & Ghee,558.32,0.2,438.68,997,78.57142857,West,Bodi,997.2
OD7776,Anu,21-08-2017,2017,August,8,21,"Eggs, Meat & Fish",Fish,428.45,0.35,350.55,779,81.81818182,West,Madurai,779.35
OD7777,Aditi,02-03-2018,2018,March,3,2,Bakery,Breads & Buns,441.03,0.23,281.97,723,63.93442623,West,Madurai,723.23
OD7778,Jonas,31-10-2015,2015,October,10,31,Fruits & Veggies,Organic Vegetables,1056.55,0.33,186.45,1243,17.64705882,West,Viluppuram,1243.33
OD7779,Shah,10-04-2016,2016,April,4,10,Food Grains,Organic Staples,595,0.12,105,700,17.64705882,West,Vellore,700.12
OD7780,Amrish,10-12-2018,2018,December,12,10,Snacks,Noodles,1342.35,0.14,1012.65,2355,75.43859649,West,Bodi,2355.14
OD7781,Muneer,02-02-2018,2018,February,2,2,"Eggs, Meat & Fish",Mutton,1713.94,0.23,700.06,2414,40.84507042,West,Madurai,2414.23
OD7782,Sharon,19-09-2017,2017,September,9,19,Oil & Masala,Masalas,987,0.13,658,1645,66.66666667,West,Ooty,1645.13
OD7783,Mathew,20-09-2017,2017,September,9,20,Beverages,Health Drinks,1653.16,0.31,580.84,2234,35.13513514,West,Tenkasi,2234.31
OD7784,James,20-09-2017,2017,September,9,20,Fruits & Veggies,Fresh Fruits,605.01,0.23,297.99,903,49.25373134,West,Theni,903.23
OD7785,Ramesh,21-11-2018,2018,November,11,21,Oil & Masala,Masalas,705,0.33,235,940,33.33333333,West,Ramanadhapuram,940.33
OD7786,Yusuf,02-12-2017,2017,December,12,2,"Eggs, Meat & Fish",Fish,813.26,0.31,285.74,1099,35.13513514,West,Dharmapuri,1099.31
OD7787,Vidya,24-01-2018,2018,January,1,24,"Eggs, Meat & Fish",Fish,1171.62,0.19,526.38,1698,44.92753623,West,Vellore,1698.19
OD7788,Jackson,17-12-2017,2017,December,12,17,"Eggs, Meat & Fish",Chicken,1552.46,0.32,153.54,1706,9.89010989,West,Vellore,1706.32
OD7789,Sudeep,17-11-2018,2018,November,11,17,Fruits & Veggies,Organic Vegetables,627.44,0.12,54.56,682,8.695652174,West,Dindigul,682.12
OD7790,Muneer,26-11-2017,2017,November,11,26,Fruits & Veggies,Organic Fruits,1246.77,0.26,732.23,1979,58.73015873,West,Namakkal,1979.26
OD7791,Yadav,08-04-2015,2015,April,4,8,Snacks,Chocolates,608,0.18,32,640,5.263157895,West,Vellore,640.18
OD7792,Veronica,28-06-2016,2016,June,6,28,"Eggs, Meat & Fish",Chicken,497.4,0.28,331.6,829,66.66666667,West,Vellore,829.28
OD7793,Hussain,18-07-2017,2017,July,7,18,Beverages,Health Drinks,919.7,0.25,162.3,1082,17.64705882,West,Virudhunagar,1082.25
OD7794,Malik,19-09-2018,2018,September,9,19,Snacks,Chocolates,1403.31,0.27,209.69,1613,14.94252874,West,Karur,1613.27
OD7795,Adavan,17-08-2018,2018,August,8,17,Beverages,Health Drinks,1741.22,0.12,611.78,2353,35.13513514,West,Tenkasi,2353.12
OD7796,Sundar,26-11-2015,2015,November,11,26,Snacks,Cookies,1612.08,0.21,626.92,2239,38.88888889,West,Dindigul,2239.21
OD7797,Ramesh,25-12-2018,2018,December,12,25,Beverages,Health Drinks,1284.8,0.31,321.2,1606,25,West,Chennai,1606.31
OD7798,Veena,31-10-2015,2015,October,10,31,Snacks,Chocolates,382.8,0.21,313.2,696,81.81818182,West,Viluppuram,696.21
OD7799,Sundar,04-09-2018,2018,September,9,4,Beverages,Soft Drinks,1271.76,0.13,999.24,2271,78.57142857,West,Tenkasi,2271.13
OD7800,Vinne,26-07-2016,2016,July,7,26,Food Grains,Atta & Flour,622.92,0.32,93.08,716,14.94252874,West,Namakkal,716.32
OD7801,Krithika,21-10-2015,2015,October,10,21,Snacks,Noodles,1395.75,0.22,465.25,1861,33.33333333,West,Dharmapuri,1861.22
OD7802,Aditi,13-08-2018,2018,August,8,13,"Eggs, Meat & Fish",Mutton,1262.44,0.28,443.56,1706,35.13513514,West,Krishnagiri,1706.28
OD7803,Shree,26-04-2016,2016,April,4,26,"Eggs, Meat & Fish",Fish,1194.2,0.13,511.8,1706,42.85714286,West,Kanyakumari,1706.13
OD7804,Akash,08-12-2018,2018,December,12,8,Bakery,Cakes,519.72,0.2,212.28,732,40.84507042,West,Kanyakumari,732.2
OD7805,Veronica,29-12-2015,2015,December,12,29,Snacks,Cookies,722.76,0.3,545.24,1268,75.43859649,West,Namakkal,1268.3
OD7806,Akash,27-10-2017,2017,October,10,27,"Eggs, Meat & Fish",Mutton,576.42,0.23,162.58,739,28.20512821,West,Virudhunagar,739.23
OD7807,Sabeela,02-12-2017,2017,December,12,2,Beverages,Health Drinks,1274.29,0.35,814.71,2089,63.93442623,West,Tirunelveli,2089.35
OD7808,Anu,24-12-2018,2018,December,12,24,Bakery,Cakes,1675.04,0.16,528.96,2204,31.57894737,West,Dharmapuri,2204.16
OD7809,Peer,12-10-2018,2018,October,10,12,Oil & Masala,Edible Oil & Ghee,789.88,0.22,78.12,868,9.89010989,West,Bodi,868.22
OD7810,Sabeela,02-06-2017,2017,June,6,2,"Eggs, Meat & Fish",Fish,998.4,0.2,537.6,1536,53.84615385,West,Dharmapuri,1536.2
OD7811,Krithika,08-04-2015,2015,April,4,8,Snacks,Noodles,1081.33,0.3,441.67,1523,40.84507042,West,Madurai,1523.3
OD7812,Anu,28-05-2018,2018,May,5,28,Snacks,Noodles,2196.74,0.15,217.26,2414,9.89010989,West,Perambalur,2414.15
OD7813,Arutra,22-03-2015,2015,March,3,22,Oil & Masala,Masalas,1712,0.17,428,2140,25,West,Salem,2140.17
OD7814,Arutra,08-12-2016,2016,December,12,8,Food Grains,Organic Staples,1164.49,0.26,744.51,1909,63.93442623,West,Salem,1909.26
OD7815,Willams,17-11-2018,2018,November,11,17,"Eggs, Meat & Fish",Eggs,592.9,0.26,485.1,1078,81.81818182,West,Bodi,1078.26
OD7816,Willams,26-10-2016,2016,October,10,26,Food Grains,Dals & Pulses,1130.12,0.24,356.88,1487,31.57894737,West,Coimbatore,1487.24
OD7817,Amy,18-07-2017,2017,July,7,18,Beverages,Health Drinks,969.44,0.12,198.56,1168,20.48192771,West,Ooty,1168.12
OD7818,Ram,10-12-2018,2018,December,12,10,Snacks,Chocolates,1194.18,0.13,336.82,1531,28.20512821,West,Ooty,1531.13
OD7819,Vidya,28-07-2018,2018,July,7,28,Snacks,Cookies,1384.46,0.12,413.54,1798,29.87012987,West,Salem,1798.12
OD7820,Komal,12-05-2018,2018,May,5,12,"Eggs, Meat & Fish",Chicken,1889.28,0.1,414.72,2304,21.95121951,West,Kanyakumari,2304.1
OD7821,Amy,15-09-2017,2017,September,9,15,Snacks,Chocolates,1289.34,0.24,192.66,1482,14.94252874,West,Krishnagiri,1482.24
OD7822,Alan,03-11-2018,2018,November,11,3,Food Grains,Organic Staples,1635.48,0.15,488.52,2124,29.87012987,West,Theni,2124.15
OD7823,Esther,21-05-2016,2016,May,5,21,Bakery,Cakes,1808.04,0.32,509.96,2318,28.20512821,West,Vellore,2318.32
OD7824,Akash,23-09-2017,2017,September,9,23,Bakery,Biscuits,1274.29,0.25,814.71,2089,63.93442623,West,Viluppuram,2089.25
OD7825,Vinne,26-09-2016,2016,September,9,26,Food Grains,Dals & Pulses,514.28,0.26,44.72,559,8.695652174,West,Karur,559.26
OD7826,Yadav,26-09-2016,2016,September,9,26,Oil & Masala,Edible Oil & Ghee,1501.6,0.18,375.4,1877,25,West,Perambalur,1877.18
OD7827,Anu,01-10-2016,2016,October,10,1,Food Grains,Dals & Pulses,1020.6,0.33,680.4,1701,66.66666667,West,Krishnagiri,1701.33
OD7828,Malik,26-10-2016,2016,October,10,26,Bakery,Biscuits,1187.67,0.35,759.33,1947,63.93442623,West,Salem,1947.35
OD7829,Malik,10-04-2017,2017,April,4,10,Bakery,Biscuits,1377.72,0.11,170.28,1548,12.35955056,West,Coimbatore,1548.11
OD7830,Shah,16-03-2018,2018,March,3,16,Snacks,Cookies,1018.38,0.14,524.62,1543,51.51515152,West,Nagercoil,1543.14
OD7831,Arvind,13-10-2018,2018,October,10,13,Fruits & Veggies,Fresh Vegetables,1264.08,0.16,567.92,1832,44.92753623,West,Ramanadhapuram,1832.16
OD7832,Amrish,11-07-2018,2018,July,7,11,Snacks,Noodles,688.86,0.16,85.14,774,12.35955056,West,Salem,774.16
OD7833,Ram,23-01-2018,2018,January,1,23,Beverages,Soft Drinks,1568.77,0.17,580.23,2149,36.98630137,West,Virudhunagar,2149.17
OD7834,Arvind,15-02-2015,2015,February,2,15,"Eggs, Meat & Fish",Eggs,905.2,0.16,554.8,1460,61.29032258,West,Virudhunagar,1460.16
OD7835,Suresh,01-12-2018,2018,December,12,1,Snacks,Chocolates,801.9,0.29,89.1,891,11.11111111,West,Krishnagiri,891.29
